baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1CF	64.6160675162504	0.321542592487297	0.425623185282231	0.755463056539275	0.449971190819229	1
A2M	5.74861613195221	0.532136486520358	0.823784662586163	0.645965518282151	0.518301686750561	1
A2ML1	0.907181247258576	-0.882468631087011	0.812887847786899	-1.08559702730155	0.27765731555638	1
AAAS	20.5376574778851	-0.134188669860651	0.503445123648919	-0.266540807641686	0.789822735733827	1
AACS	0.270706842338068	0	0.674276767430746	0	1	1
AADAC	233.466159270397	-0.497202548994775	0.407091861470872	-1.22135222059788	0.221952689321474	0.975683050614436
AADAT	3.20492828275708	-0.661715919974189	0.755996508467766	-0.875289650894469	0.381416323729963	1
AAED1	1.47707695793246	0.57080974221941	0.823521960015825	0.693132387396739	0.488226474270637	1
AAGAB	18.9209959990826	0.163438978425622	0.589608417738298	0.277199194429015	0.781627158155063	1
AAK1	79.9666413752096	-0.305816574155474	0.554220342594549	-0.5517960108137	0.581088120714143	1
AAMDC	7.50673174139502	-0.179897200393862	0.662307989849075	-0.271621667186676	0.785912937607815	1
AAMP	67.7308985153132	0.998823943213129	0.387607362870167	2.57689620707152	0.00996918806178722	0.49498571999701
AANAT	4.46693910883557	-0.0289383838601972	0.7298562327359	-0.0396494303429052	0.968372618683313	1
AASDH	75.6433273790751	-0.171907631016771	0.34377291573401	-0.500061590511634	0.617031710352547	1
AASS	12.3329870040023	1.89300950420689	0.727854452036272	2.60080775615364	0.00930045562217901	0.490221073103605
AATF	109.466040070655	0.116683874060296	0.512421402696048	0.22771077368427	0.819871096272148	1
AATK	0.365903941768404	-0.0198512800069584	0.706950339233262	-0.0280801619368179	0.977598216315366	1
ABAT	437.502322105112	-0.927964647017115	0.716311232566494	-1.29547688885498	0.195155768920823	0.959295948012987
ABCA1	16.6400119299077	0.489394041575151	0.805540782635367	0.607534779274705	0.543496068980208	1
ABCA12	0.0981818919230862	0	0.502120874693466	0	1	1
ABCA2	174.751737596345	-1.79274876183715	0.603936366463089	-2.96843982477203	0.00299315702105871	0.323833722889482
ABCA3	42.7187077380557	0.117961826558135	0.584355134778403	0.201866672400968	0.840020957241568	1
ABCA4	0.190242245243071	-0.0349740812422228	0.600070432443529	-0.0582832936790534	0.953522974604926	1
ABCA5	14.5061875449954	0.780844123902475	0.602813949004329	1.29533187676264	0.195205767246821	0.959295948012987
ABCA9	2.04115591459017	0.711801088958665	0.797692892628186	0.89232472237965	0.372218906796052	1
ABCB1	1003.97120953306	0.146935271383259	0.486686941326315	0.301909212897375	0.762721272412787	1
ABCB10	25.1892400690369	0.10787631270889	0.505641770422023	0.2133453346207	0.831057615493825	1
ABCB11	0.689732044722471	0.302595641078319	0.776297761863554	0.389793267408009	0.696689422614653	1
ABCB6	51.8358711835408	-0.246152432219685	0.487421848226496	-0.505009024760216	0.613552497327768	1
ABCB7	130.498847778763	0.0298285975076412	0.30885116781575	0.0965791961176458	0.923060578341815	1
ABCB8	34.5368629657272	-1.47866537661315	0.45403651615375	-3.2567102512795	0.00112711422382562	0.250143256360386
ABCB9	0.0940062705660829	0.0769095914104423	0.506676171658398	0.151792398601872	0.879350677698279	1
ABCC10	23.6500481252602	-0.109539783871786	0.510342778488445	-0.214639627499434	0.830048295635709	1
ABCC12	0.23215423707463	0.0372040936812626	0.690523038730902	0.05387813526054	0.957032256892704	1
