baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1CF	64.6160675162504	-0.35218882204791	0.310429554058298	-1.13452091607802	0.256576105204998	0.498610384996599
A2M	5.74861613195221	0.890471674689029	0.887819217108104	1.00298761001093	0.315866839327432	0.556161855322919
A2ML1	0.907181247258576	-1.31086560109492	0.888749029062384	-1.47495587418854	0.140224407007098	NA
AAAS	20.5376574778851	-0.180031456680784	0.380044421862818	-0.473711614548493	0.63570556982069	0.813182663225286
AACS	0.270706842338068	-0.898936565961341	0.756556798318495	-1.18819441971746	0.234756821691782	NA
AADAC	233.466159270397	-2.72792531212919	0.300053106647329	-9.09147498124553	9.77044471968564e-20	1.65413629104278e-16
AADAT	3.20492828275708	0.00838538057181773	0.719254515968088	0.0116584329825602	0.990698127037509	0.9956222787629
AAED1	1.47707695793246	0.73849521038136	0.85880548166397	0.859909753895022	0.389838791380603	0.624884264796771
AAGAB	18.9209959990826	0.258362718881105	0.487434607838101	0.530045907136161	0.596080102132402	0.785918110216542
AAK1	79.9666413752096	-0.457165038495811	0.446210121386038	-1.02455102783358	0.305575081871092	0.546436349202807
AAMDC	7.50673174139502	0.301885865492351	0.573874619235253	0.526048470125139	0.598854530296557	0.788266324902786
AAMP	67.7308985153132	1.13235563939754	0.292356145765059	3.87320621030322	0.00010741286979937	0.00198743156907468
AANAT	4.46693910883557	-1.23812094441085	0.633948030691711	-1.95303224313184	0.050815774705166	0.182673689410449
AASDH	75.6433273790751	1.11384577668163	0.25475205084185	4.37227403273428	1.22959054627884e-05	0.000363498981719487
AASS	12.3329870040023	2.64927971994923	0.671011799700603	3.94818648663303	7.87454541461981e-05	0.00156612104398841
AATF	109.466040070655	1.53754837243747	0.412828137210642	3.72442727093709	0.000195759136065738	0.00319056767614243
AATK	0.365903941768404	0.0439172447623202	0.786253158243139	0.0558563667463696	0.955456230821767	NA
ABAT	437.502322105112	-3.11365417027039	0.648622401751987	-4.80041108950312	1.58340261828295e-06	6.68087385109792e-05
ABCA1	16.6400119299077	-0.174049663242383	0.798160643148006	-0.218063449678399	0.827379675032584	0.922676218063776
