baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1CF	64.6160675162504	-0.323352988999453	0.480226323128531	6.42097707622864	0.267382891330318	0.383849459489106
A2M	5.74861613195221	0.109325634746685	2.83184390202824	2.10667707039343	0.834196054466029	0.882547648516784
A2ML1	0.907181247258576	1.92668293461808	2.72025826821218	7.06640941482023	0.215748025794663	0.325426028323427
AAAS	20.5376574778851	0.0898941988100426	0.602358015903477	5.5383060796722	0.353763761774445	0.47449292885154
AACS	0.270706842338068	-0.100878367486946	5.09404488086413	4.10619795732788	0.534229673678016	NA
AADAC	233.466159270397	0.524130658064694	0.454177094352296	165.411691085661	6.94749581305503e-34	2.30252936818249e-31
AADAT	3.20492828275708	1.24771907501711	1.43741306666429	13.7302026632778	0.0174171497921699	0.0421269181412446
AAED1	1.47707695793246	-1.34603538890291	1.84727927257225	5.01201174206929	0.414416017257683	0.532447218416882
AAGAB	18.9209959990826	-0.423396655008537	0.756589525072252	3.16102702000165	0.675176043174809	0.75834913235216
AAK1	79.9666413752096	0.382801544807824	0.694249077674502	5.47653998169812	0.360525215483206	0.48120678522536
AAMDC	7.50673174139502	0.314616000708061	0.96707568058125	2.17252567110827	0.824794415043266	0.87515041387697
AAMP	67.7308985153132	-1.08474837075214	0.425847700163133	20.5068017681659	0.00100356368736585	0.00373025198452026
AANAT	4.46693910883557	-0.151757208129948	1.15872982433854	6.73711210798248	0.240937172777734	0.354563780385739
AASDH	75.6433273790751	0.188489638301851	0.371521175483304	97.6766387482384	1.63140358428873e-19	1.06160422281729e-17
AASS	12.3329870040023	-2.22204177614486	1.16936603420137	17.3995635494763	0.00380116025366381	0.0117659284915211
AATF	109.466040070655	-0.00112973914485692	0.615204028945107	35.6054667921508	1.13898841835424e-06	9.07814538588719e-06
AATK	0.365903941768404	1.09508884115905	4.55410892060832	1.42188471272864	0.921904435064807	NA
ABAT	437.502322105112	1.59274522959908	1.1775551148582	72.8075624195383	2.66619041086374e-14	8.5772082171134e-13
ABCA1	16.6400119299077	0.00750271619585028	1.66226694288383	3.22628984090065	0.665144171460907	0.750730182356863
ABCA12	0.0981818919230862	-3.75383764190612	7.18842551050021	0.85966612110996	0.973072601461686	NA
ABCA2	174.751737596345	2.22251688538532	0.791422912405119	45.0008094344393	1.45032752577954e-08	1.7295914284422e-07
ABCA3	42.7187077380557	-0.272808675653957	0.746168010285177	20.9009993433363	0.000845697116335971	0.00321301775657263
ABCA4	0.190242245243071	-0.470478136107354	5.73793958690102	0.575803084990589	0.989084286168738	NA
ABCA5	14.5061875449954	-0.774100906109227	0.804361868677953	19.6409638979042	0.00145916412017797	0.005148439682262
ABCA9	2.04115591459017	-0.740761091994277	1.74537367969489	6.39385273052238	0.269758748560704	0.386403852220182
ABCB1	1003.97120953306	-0.338514797540447	0.568403123864639	87.9740340899297	1.78959891273183e-17	8.64527935774281e-16
ABCB10	25.1892400690369	-0.0960135492703028	0.60539206300033	4.28041285312548	0.509789268791819	0.618930556274681
ABCB11	0.689732044722471	-2.28389645269884	4.10999569943666	6.18975942350625	0.288190017921742	NA
ABCB6	51.8358711835408	0.209110457587532	0.571571199113898	9.86257138543834	0.0792242028666247	0.148204793259683
ABCB7	130.498847778763	-0.0571617575034326	0.327106205360594	17.8327316541187	0.00316351138087441	0.0100385661743133
ABCB8	34.5368629657272	1.46772700261122	0.52108757184671	91.9131095062804	2.66258420074856e-18	1.42114185186771e-16
ABCB9	0.0940062705660829	0.164941434588894	7.29023946692511	0.577959677843022	0.988990114872597	NA
ABCC10	23.6500481252602	0.201431389224573	0.6206881835187	3.20394397732539	0.6685767939315	0.753430957640187
ABCC12	0.23215423707463	1.21437896015562	4.55670166123309	1.69694464266485	0.88928445745903	NA
ABCC2	389.469720387223	-0.103105646401401	0.465222006721925	35.9970593762804	9.51098182892692e-07	7.70880280409861e-06
ABCC3	11.8681777423305	1.50130970769653	0.791560175330648	11.6516290417622	0.039885976613923	0.0841971637868489
ABCC4	34.717019107418	-0.198914007983324	0.570972795503567	21.9079292409992	0.000545124410276569	0.00219389098301367
ABCC5	223.540084066356	2.36898811780337	0.806311257058999	29.7324413010313	1.66490935332864e-05	0.000101612947298871
ABCC6	66.5316596536197	1.0470206364902	0.635848886810025	37.4788484746105	4.80118277659243e-07	4.19507392699072e-06
ABCC8	1.02709783031505	3.57753096255333	3.19179156653713	7.5223890588781	0.184596479240058	0.287947069357494
ABCC9	4.50072356409894	1.13039929344948	1.25610567876981	2.02410983633001	0.845799024953427	0.89078814315164
ABCD1	56.632640585069	0.236793965454319	0.50102126189609	13.9028748860423	0.016238281380749	0.0397068888052598
ABCD2	0.0127355544748026	0.165312519235653	7.34978240305294	0.092971636059092	0.999864379314064	NA
ABCD3	149.945073227909	0.0881714245051725	0.425409910640726	45.2990537057804	1.2613052639307e-08	1.52329333188784e-07
ABCD4	39.0319935689887	0.518043143172433	0.602306648855039	99.5361926284876	6.61916635122053e-20	4.51338467326525e-18
ABCE1	204.843469293608	-1.2157478868891	0.408823496021875	51.833334252413	5.83649760185181e-10	8.92250436749026e-09
ABCF1	487.690070247869	-0.293075013799121	0.423530312252256	22.6115683359884	0.00040043912270179	0.00167154596884101
ABCF3	84.7328957308001	-0.0428928735691407	0.473884177143872	33.5853282479541	2.87918267913847e-06	2.09129624670756e-05
ABCG4	0.123713011011394	1.28261573378977	7.13783310534558	1.13198427207261	0.951233733071152	NA
ABHD1	48.4587484441142	1.23378478082084	0.642562649360989	83.5667020837268	1.50343792971611e-16	6.37663510011439e-15
