baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1CF	64.6160675162504	-0.439851404568241	0.421008007027795	-1.04475781273966	0.296134917459518	0.504920948331775
A2M	5.74861613195221	0.00304453358252825	0.824322668132215	0.0036933760288634	0.997053118989079	0.999140811440392
A2ML1	0.907181247258576	0.290025651811634	0.800920233141203	0.362115526379144	0.717265701523083	NA
AAAS	20.5376574778851	0.016737285412115	0.506693948390492	0.0330323373019961	0.973648800267365	0.98954237910833
AACS	0.270706842338068	-0.72242179604675	0.681883203536458	-1.05945093279912	0.289394464249067	NA
AADAC	233.466159270397	-3.09100468855737	0.39973482768272	-7.73263792518671	1.05340589840033e-14	2.70744823405522e-12
AADAT	3.20492828275708	1.91248072818847	0.798156425527144	2.39612269853665	0.0165695426151436	0.0697696782955834
AAED1	1.47707695793246	1.41878236114137	0.828285095925561	1.71291547816149	0.0867280903054884	0.225773763309823
AAGAB	18.9209959990826	0.292024994921435	0.591253281541138	0.493908455205955	0.62137083294786	0.781655559728392
AAK1	79.9666413752096	-1.0201067146539	0.552124364842177	-1.84760314815212	0.0646597739571175	0.185903748326332
AAMDC	7.50673174139502	0.346472751777461	0.670120514258307	0.517030510789449	0.605134860324067	0.769602009203494
AAMP	67.7308985153132	0.169905350513969	0.383339615776471	0.443224085175277	0.657603659456485	0.805799163483847
AANAT	4.46693910883557	-1.11429567823977	0.714092072649485	-1.5604369813341	0.118656651317443	0.27912468875166
AASDH	75.6433273790751	2.07652601870666	0.361915711710685	5.73759566527644	9.60300390594734e-09	5.6474614919764e-07
AASS	12.3329870040023	2.28843549316232	0.734115023257392	3.11727102792168	0.00182533677992697	0.0131263467194852
AATF	109.466040070655	0.983580850349482	0.514546301320259	1.91154974358137	0.0559339706808005	0.167560453071192
AATK	0.365903941768404	-0.440435878121018	0.711198104718882	-0.619287193256948	0.535727179706228	NA
ABAT	437.502322105112	-5.28537173728963	0.712352073530826	-7.41960602584097	1.17469231238712e-13	2.43336635874938e-11
ABCA1	16.6400119299077	-0.868168775705049	0.802591411779664	-1.08170703419312	0.279382726553661	0.487068566993878
ABCA12	0.0981818919230862	0	0.498543855992472	0	1	NA
ABCA2	174.751737596345	1.27157959806199	0.609949093375601	2.08473069617133	0.0370937526581483	0.125109159937409
ABCA3	42.7187077380557	0.857089837319282	0.588980325640076	1.45520962247396	0.145611237782964	0.318508805230851
ABCA4	0.190242245243071	0.183977678267785	0.592429581342897	0.310547758014971	0.75614444767378	NA
ABCA5	14.5061875449954	2.03510003059327	0.634357982210085	3.20812551850147	0.00133603175379997	0.0103244903736023
ABCA9	2.04115591459017	1.56930386399897	0.808895910958458	1.94005661635686	0.052372809653783	0.159965278429765
ABCB1	1003.97120953306	2.51153122493779	0.487647402362607	5.15030165806206	2.60067829410785e-07	9.88899014901997e-06
ABCB10	25.1892400690369	0.0382591607670437	0.505646304697715	0.0756638789042783	0.939686514039516	0.971536734829741
ABCB11	0.689732044722471	-1.41069875279211	0.788811733773568	-1.78838459469095	0.0737139800170648	NA
ABCB6	51.8358711835408	-0.422689216470167	0.486687032829322	-0.868503140535493	0.385118953796447	0.590876183920063
ABCB7	130.498847778763	0.443808809880338	0.310812583751506	1.42789846062076	0.153321086775193	0.328743039290695
ABCB8	34.5368629657272	1.09721032106509	0.486654236141723	2.25459934298315	0.024158488737071	0.091736160104462
