baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1CF	64.6160675162504	-0.134270019880222	0.313980504086566	-0.427638079857351	0.668914637331327	0.794814474678013
A2M	5.74861613195221	0.135367216525329	0.886306305079454	0.152731866793156	0.87860972951547	0.932825095474326
A2ML1	0.907181247258576	-0.77907475013474	0.887430286764791	-0.877899663504757	0.379998171840064	0.558285511356375
AAAS	20.5376574778851	0.058881295713343	0.385502224876348	0.152739185181693	0.878603957999753	0.932825095474326
AACS	0.270706842338068	0	0.73683885895668	0	1	NA
AADAC	233.466159270397	-2.86536338995055	0.302255709377685	-9.47993139931106	2.54450297390868e-21	9.43368114513342e-19
AADAT	3.20492828275708	1.39448684144028	0.749789209036849	1.85983850478668	0.0629083778632366	0.156372868140468
AAED1	1.47707695793246	1.19489856854805	0.862922250058535	1.38471173789643	0.166140628472606	0.315136150993244
AAGAB	18.9209959990826	0.329614017811436	0.491841520805756	0.670163058359628	0.502753850358946	0.666750617260856
AAK1	79.9666413752096	-0.535116324956933	0.448066688981999	-1.19427830301938	0.232369121947588	0.398915416695713
AAMDC	7.50673174139502	0.650413939909805	0.584065518875341	1.11359756549612	0.265451871310447	0.436800879537712
AAMP	67.7308985153132	0.382850073476665	0.291387043900175	1.31388845692063	0.188883743770453	0.344305510365925
AANAT	4.46693910883557	-0.94519701225224	0.640426934808211	-1.47588578943092	0.139974554987986	0.278436182100195
AASDH	75.6433273790751	1.69176701941487	0.265089773635372	6.38186451410185	1.74944714225791e-10	8.12626581510791e-09
AASS	12.3329870040023	1.53345092582983	0.658693321032784	2.32801954546236	0.0199110658322212	0.066213857761817
AATF	109.466040070655	2.20081666821475	0.418937070315532	5.25333474680852	1.49369697403912e-07	3.36174308135523e-06
AATK	0.365903941768404	-0.455161134036226	0.791200184105069	-0.575279358094515	0.565102379520872	NA
ABAT	437.502322105112	-4.91661104224511	0.648564679093834	-7.58075670897548	3.43545288321282e-14	3.2645783966687e-12
ABCA1	16.6400119299077	-0.190391847923141	0.796795056493263	-0.238947074748513	0.811146622241791	0.891869065724569
ABCA12	0.0981818919230862	0	0.541109842383134	0	1	NA
ABCA2	174.751737596345	0.905135853795078	0.513885555664026	1.76135686986861	0.0781780201497085	0.183889796397577
ABCA3	42.7187077380557	1.01861627504035	0.487429662508264	2.08977079851614	0.0366383937002573	0.105106881392498
ABCA4	0.190242245243071	-0.106140684966442	0.656431256044155	-0.161693526914116	0.871547202236915	NA
ABCA5	14.5061875449954	2.00214911756701	0.504947394183249	3.96506475848931	7.33760238327621e-05	0.000713469601763184
ABCA9	2.04115591459017	2.01450616095479	0.815826662340682	2.46928208398459	0.0135384449226998	0.0490616776498335
ABCB1	1003.97120953306	2.69402926507047	0.394943009978859	6.82131142215854	9.02131355484267e-12	5.44236007360405e-10
ABCB10	25.1892400690369	0.239667872692135	0.399059052168193	0.600582473671393	0.548118114231483	0.703610212150055
